prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,BLUEFISH,19875498310wd,1114319871009189,,2,5,,2,1,1,1,Y,50,150,,2,1114319871009004,89,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114319871009,10,wd,,,1114319871009004,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1150,,93,3598.2162111,19875498310wd,,0,1114319871009004
,BLUEFISH,19875498309we,11141198709197400,,2,5,,2,1,7,77,O,1,3,,2,1114119870919002,400,2,3,0,0,0,,,,5,9,36,4,1,5,1987,1114119870919,09,we,,,1114119870919002,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1245,,40,2997.838045,19875498309we,,0,1114119870919002
,BLUEFISH,19875498309we,111411987090511646,,2,5,,3,0,11,3,Y,2,2,,4,1114119870905003,646,5,3,0,0,1,,,,4,9,9,4,1,5,1987,1114119870905,09,we,,,1114119870905002,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1250,,64,1806.9959219,19875498309we,,0,1114119870905002
,BLUEFISH,19875498310wd,1114319871009189,,2,5,,2,1,1,1,Y,40,100,,3,1114319871009007,89,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114319871009,10,wd,,,1114319871009007,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1235,,72,3598.2162111,19875498310wd,,0,1114319871009007
,BLUEFISH,19875498309we,11141198709197400,,2,5,,2,1,7,27,O,10,15,,2,1114119870919009,400,2,3,0,0,0,,,,5,9,36,4,1,5,1987,1114119870919,09,we,,,1114119870919009,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1250,,11,2997.838045,19875498309we,,0,1114119870919009
,BLUEFISH,19875498309we,1114119870906189,,3,5,,3,0,1,1,Y,18,20,,2.5,1114119870906013,89,5,3,0,0,1,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906011,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1400,,10,1806.9959219,19875498309we,,0,1114119870906011
,BLUEFISH,19875498310wd,11143198710239283,,2,5,,2,1,9,9,Y,25,84,,1,1114319871023006,283,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114319871023,10,wd,,,1114319871023006,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1155,,53,9567.9270139,19875498310wd,,0,1114319871023006
,BLUEFISH,19875498309we,1114119870906189,,3,5,,2,1,1,1,Y,12,20,,1,1114119870906002,89,5,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906002,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1235,,15,1806.9959219,19875498309we,,0,1114119870906002
,BLUEFISH,19875498309we,1114119870906189,0,3,5,,1,3,1,1,Y,4,10,,2,1114119870906006,89,5,3,0,10,0,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906006,1,25,0,8,1,,,08MAR92:10:25,8,2,1,,,,8835250101,,1,88,2,1300,,27,1806.9959219,19875498309we,,0,1114119870906006
SUMMER FLOUNDER,WINTER FLOUNDER,19875498310wd,1114319871009189,,2,5,,2,1,1,1,Y,15,15,,2.5,1114319871009008,89,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114319871009,10,wd,,,1114319871009008,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8857042001,8857030301,1,88,8,1330,,53,3598.2162111,19875498310wd,,0,1114319871009008
,BLUEFISH,19875498310wd,1114319871009189,,2,5,,2,1,1,175,O,1,1,,2,1114319871009010,89,2,3,0,0,0,,,,6,9,37,4,1,5,1987,1114319871009,10,wd,,,1114319871009010,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1400,,55,5969.5040377,19875498310wd,,0,1114319871009010
BLUEFISH,WINTER FLOUNDER,19875498309we,111451987092711693,,2,5,,2,1,11,11,Y,2,2,,3,1114519870927007,693,1,3,0,0,0,,,,4,9,9,4,1,5,1987,1114519870927,09,we,,,1114519870927007,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8857042001,8835250101,1,88,8,1358,,30,4804.9378027,19875498309we,,0,1114519870927007
,BLUEFISH,19875498309we,11141198709197400,,2,5,,2,1,7,27,O,1,5,,2,1114119870919004,400,2,3,0,0,0,,,,5,9,36,4,1,5,1987,1114119870919,09,we,,,1114119870919004,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1245,,10,2997.838045,19875498309we,,0,1114119870919004
,BLUEFISH,19875498309we,1114119870906189,,3,5,,3,0,1,1,Y,10,30,,2.5,1114119870906020,89,5,3,0,0,1,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906019,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1530,,52,1806.9959219,19875498309we,,0,1114119870906019
,BLUEFISH,19875498309we,11141198709197400,,2,5,,2,1,7,3,Y,10,20,,2,1114119870919001,400,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119870919,09,we,,,1114119870919001,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1214,,42,1806.9959219,19875498309we,,0,1114119870919001
,BLUEFISH,19875498309we,1114119870906189,,3,5,,3,0,1,1,O,8,15,,1.5,1114119870906005,89,5,3,0,0,1,,,,7,9,1,4,1,5,1987,1114119870906,09,we,,,1114119870906004,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1250,,7,2997.838045,19875498309we,,0,1114119870906004
TAUTOG,WINTER FLOUNDER,19875498309we,111411987090511646,0,2,5,,1,1,11,3,Y,4,5,,3,1114119870905004,646,5,3,0,1,0,,,,4,9,9,4,1,5,1987,1114119870905,09,we,,,1114119870905004,1,1,0,8,1,,,08MAR92:10:25,8,1,1,,,,8857042001,8839010101,1,88,8,1300,,53,1806.9959219,19875498309we,,0,1114119870905004
,SUMMER FLOUNDER,19875498309we,111411987090511646,,2,5,,2,1,11,3,Y,4,15,,2,1114119870905001,646,5,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119870905,09,we,,,1114119870905001,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8857030301,,1,88,8,1230,,43,1806.9959219,19875498309we,,0,1114119870905001
,TAUTOG,19875498310we,11141198710317267,,2,5,,2,1,7,7,Y,5,56,,4,1114119871031002,267,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119871031,10,we,,,1114119871031002,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8839010101,,1,88,8,1340,,53,4804.9378027,19875498310we,,0,1114119871031002
,BLUEFISH,19875498309we,11141198709197400,,2,5,,2,1,7,27,O,5,10,,2,1114119870919007,400,2,3,0,0,0,,,,5,9,36,4,1,5,1987,1114119870919,09,we,,,1114119870919007,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1250,,10,2997.838045,19875498309we,,0,1114119870919007
,BLUEFISH,19875498310wd,11143198710231283,,2,5,,2,1,1,1,Y,10,25,,2,1114319871023004,283,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114319871023,10,wd,,,1114319871023004,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1135,,64,9567.9270139,19875498310wd,,0,1114319871023004
,,19875498309we,111451987092711679,,2,5,,2,1,11,3,Y,3,5,,2,1114519870927004,679,5,3,0,0,0,,,,4,9,9,4,1,5,1987,1114519870927,09,we,,,1114519870927004,,,,8,1,,,08MAR92:10:25,8,8,1,,,,,,1,88,8,1110,,25,1806.9959219,19875498309we,,0,1114519870927004
,BLUEFISH,19875498309we,1114119870906189,,3,5,,2,1,1,1,Y,12,20,,1,1114119870906003,89,5,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906003,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1235,,30,1806.9959219,19875498309we,,0,1114119870906003
,BLUEFISH,19875498309we,1114119870906189,,3,5,,3,0,1,1,Y,4,10,,2,1114119870906008,89,5,3,0,0,1,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906006,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1300,,25,1806.9959219,19875498309we,,0,1114119870906006
,BLUEBACK HERRING,19875498310wd,11143198710221130,0,3,5,,1,2,1,1,Y,15,84,,2,1114319871022001,130,1,3,0,7,0,,,,4,9,9,4,1,5,1987,1114319871022,10,wd,,,1114319871022001,1,7,0,8,1,,,08MAR92:10:25,8,2,1,,,,8747010102,,1,88,2,1030,,70,9567.9270139,19875498310wd,,0,1114319871022001
,BLUEFISH,19875498309we,11141198709197400,,2,5,,2,1,7,27,O,5,5,,2,1114119870919006,400,2,3,0,0,0,,,,5,9,36,4,1,5,1987,1114119870919,09,we,,,1114119870919006,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1250,,10,2997.838045,19875498309we,,0,1114119870919006
,BLUEFISH,19875498309we,1114119870906189,,3,5,,3,0,1,1,Y,4,5,,2.5,1114119870906015,89,5,3,0,0,1,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906011,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1400,,13,1806.9959219,19875498309we,,0,1114119870906011
,BLUEFISH,19875498309we,1114119870906189,0,3,5,,1,2,1,1,Y,1,4,,0.5,1114119870906009,89,5,3,0,3,0,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906009,1,3,0,8,1,,,08MAR92:10:25,8,2,1,,,,8835250101,,1,88,2,1325,,34,1806.9959219,19875498309we,,0,1114119870906009
,BLUEFISH,19875498309we,11141198709197400,,2,5,,2,1,7,27,O,1,1,,2,1114119870919003,400,2,3,0,0,0,,,,5,9,36,4,1,5,1987,1114119870919,09,we,,,1114119870919003,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1245,,10,2997.838045,19875498309we,,0,1114119870919003
,BLUEFISH,19875498309we,111431987092011827,0,2,5,,2,1,11,11,Y,5,15,,4,1114319870920003,827,2,3,1,0,0,,,,4,9,9,4,1,5,1987,1114319870920,09,we,,,1114319870920003,1,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1625,,38,4804.9378027,19875498309we,,0,1114319870920003
,BLUEFISH,19875498309we,111411987090511646,,2,5,,2,1,11,13,Y,2,7,,2.5,1114119870905007,646,5,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119870905,09,we,,,1114119870905007,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1330,,14,1806.9959219,19875498309we,,0,1114119870905007
,BLUEFISH,19875498310wd,1114319871009189,,2,5,,2,1,1,1,Y,8,15,,0.5,1114319871009005,89,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114319871009,10,wd,,,1114319871009005,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1200,,63,3598.2162111,19875498310wd,,0,1114319871009005
,BLUEFISH,19875498309we,1114119870906189,,2,5,,2,1,1,1,Y,8,12,,1,1114119870906017,89,1,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906017,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1500,,48,1806.9959219,19875498309we,,0,1114119870906017
,BLUEFISH,19875498309we,1114119870906189,0,3,5,,1,5,1,1,Y,12,20,,2.5,1114119870906011,89,5,3,0,10,0,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906011,1,33,0,8,9,,,08MAR92:10:25,8,2,1,,,,8835250101,,1,88,2,1400,,8,1806.9959219,19875498309we,,0,1114119870906011
,BLUEFISH,19875498309we,111411987090511646,,2,5,,2,1,11,13,O,1,1,,2.5,1114119870905008,646,5,3,0,0,0,,,,,9,4,4,1,5,1987,1114119870905,09,we,,,1114119870905008,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1330,,10,2997.838045,19875498309we,,0,1114119870905008
,,19875498309we,111451987092711693,,2,5,,2,1,11,11,Y,15,15,,1,1114519870927008,693,1,3,0,0,0,,,,4,9,9,4,1,5,1987,1114519870927,09,we,,,1114519870927008,,,,8,1,,,08MAR92:10:25,8,8,1,,,,,,1,88,8,1405,,21,4804.9378027,19875498309we,,0,1114519870927008
,BLUEFISH,19875498309we,1114119870920162,,3,5,,2,1,1,1,Y,15,20,,0.5,1114119870920006,62,1,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119870920,09,we,,,1114119870920006,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1440,,14,4804.9378027,19875498309we,,0,1114119870920006
,,19875498310wd,11143198710239283,,2,5,,2,1,9,3,Y,9,9,,2.5,1114319871023002,283,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114319871023,10,wd,,,1114319871023002,,,,8,9,,,08MAR92:10:25,8,8,1,,,,,,1,88,8,1130,,43,9567.9270139,19875498310wd,,0,1114319871023002
,BLUEFISH,19875498310wd,11143198710239283,,2,5,,2,1,9,1,Y,15,50,,2,1114319871023005,283,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114319871023,10,wd,,,1114319871023005,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1140,,19,9567.9270139,19875498310wd,,0,1114319871023005
BLUEFISH,WINTER FLOUNDER,19875498309we,111451987092711693,0,2,5,,1,1,11,11,Y,1,1,,3,1114519870927006,693,1,3,0,1,0,,,,4,9,9,4,1,5,1987,1114519870927,09,we,,,1114519870927006,1,1,0,8,1,,,08MAR92:10:25,8,1,1,,,,8857042001,8835250101,1,88,8,1357,,27,4804.9378027,19875498309we,,0,1114519870927006
,BLUEFISH,19875498309we,111411987090511646,0,2,5,,1,2,11,3,Y,3,6,,4,1114119870905002,646,5,3,0,6,0,,,,4,9,9,4,1,5,1987,1114119870905,09,we,,,1114119870905002,1,6,0,8,1,,,08MAR92:10:25,8,2,1,,,,8835250101,,1,88,2,1250,,69,1806.9959219,19875498309we,,0,1114119870905002
,WINTER FLOUNDER,19875498310we,11142198710117826,,3,5,,2,1,7,9,Y,15,20,,1.5,1114219871011001,826,1,3,0,0,0,,,,4,9,9,4,1,5,1987,1114219871011,10,we,,,1114219871011001,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8857042001,,1,88,8,1516,,68,4804.9378027,19875498310we,,0,1114219871011001
,BLUEFISH,19875498309we,1114119870906189,0,3,5,,1,2,1,1,O,8,20,,1.5,1114119870906004,89,5,3,0,2,0,,,,7,9,1,4,1,5,1987,1114119870906,09,we,,,1114119870906004,1,2,0,8,1,,,08MAR92:10:25,8,2,1,,,,8835250101,,1,88,2,1250,,37,2997.838045,19875498309we,,0,1114119870906004
,BLUEFISH,19875498309we,1114119870906189,,3,5,,3,0,1,1,Y,5,6,,2.5,1114119870906014,89,5,3,0,0,1,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906011,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1400,,9,1806.9959219,19875498309we,,0,1114119870906011
,BLUEBACK HERRING,19875498310wd,11143198710221130,,3,5,,3,0,1,1,Y,15,84,,2,1114319871022002,130,1,3,0,0,1,,,,4,9,9,4,1,5,1987,1114319871022,10,wd,,,1114319871022001,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8747010102,,1,88,8,1035,,40,9567.9270139,19875498310wd,,0,1114319871022001
,BLUEFISH,19875498309we,111411987090511646,,2,5,,2,1,11,13,Y,8,10,,2.5,1114119870905006,646,5,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119870905,09,we,,,1114119870905006,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1330,,8,1806.9959219,19875498309we,,0,1114119870905006
,BLUEFISH,19875498309we,11141198709197400,,2,5,,2,1,7,21,O,4,5,,2,1114119870919008,400,2,3,0,0,0,,,,5,9,36,4,1,5,1987,1114119870919,09,we,,,1114119870919008,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1250,,12,2997.838045,19875498309we,,0,1114119870919008
,BLUEFISH,19875498310wd,1114319871009189,0,2,5,,2,1,1,1,Y,50,120,,4,1114319871009009,89,2,3,1,0,0,,,,4,9,9,4,1,5,1987,1114319871009,10,wd,,,1114319871009009,1,0,2,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1345,,43,3598.2162111,19875498310wd,,0,1114319871009009
,BLUEFISH,19875498309we,1114119870906189,,3,5,,3,0,1,1,Y,1,4,,0.5,1114119870906010,89,5,3,0,0,1,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906009,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1325,,5,1806.9959219,19875498309we,,0,1114119870906009
,BLUEFISH,19875498310wd,11143198710239283,,2,5,,2,1,9,9,Y,5,5,,3.5,1114319871023001,283,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114319871023,10,wd,,,1114319871023001,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1120,,76,9567.9270139,19875498310wd,,0,1114319871023001
,BLUEFISH,19875498309we,1114119870906189,,3,5,,3,0,1,1,Y,8,10,,2.5,1114119870906012,89,5,3,0,0,1,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906011,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1400,,9,1806.9959219,19875498309we,,0,1114119870906011
,BLUEFISH,19875498309we,111411987090511644,0,3,5,,1,2,11,11,Y,10,15,,2,1114119870905011,644,3,3,0,10,0,,,,4,9,9,4,1,5,1987,1114119870905,09,we,,,1114119870905011,1,16,0,8,9,,,08MAR92:10:25,8,2,1,,,,8835250101,,1,88,2,1410,,10,4804.9378027,19875498309we,,0,1114119870905011
,BLUEFISH,19875498309we,1114119870906189,,3,5,,2,1,1,1,Y,15,20,,1,1114119870906001,89,5,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906001,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1230,,12,1806.9959219,19875498309we,,0,1114119870906001
,BLUEFISH,19875498309we,11141198709197400,,2,5,,2,1,7,27,O,3,3,,2,1114119870919005,400,2,3,0,0,0,,,,5,9,36,4,1,5,1987,1114119870919,09,we,,,1114119870919005,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1245,,11,2997.838045,19875498309we,,0,1114119870919005
,WINTER FLOUNDER,19875498310wd,11143198710221130,,3,5,,2,1,1,1,O,20,75,,1.5,1114319871022003,130,1,3,0,0,0,,,,7,9,1,4,1,5,1987,1114319871022,10,wd,,,1114319871022003,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8857042001,,1,88,8,1050,,73,15873.359351,19875498310wd,,0,1114319871022003
,BLUEFISH,19875498309we,1114119870906189,,3,5,,3,0,1,1,Y,4,5,,2,1114119870906007,89,5,3,0,0,1,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906006,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1300,,7,1806.9959219,19875498309we,,0,1114119870906006
,BLUEFISH,19875498310wd,1114319871009189,0,2,5,,1,1,1,1,Y,7,7,,2.5,1114319871009002,89,2,3,0,1,0,,,,4,9,9,4,1,5,1987,1114319871009,10,wd,,,1114319871009002,1,1,0,8,1,,,08MAR92:10:25,8,1,1,,,,8835250101,,1,88,8,1130,,27,3598.2162111,19875498310wd,,0,1114319871009002
,BLUEFISH,19875498310we,111411987100311737,,2,5,,2,1,11,11,Y,12,25,,3,1114119871003004,737,5,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119871003,10,we,,,1114119871003004,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1500,,53,4804.9378027,19875498310we,,0,1114119871003004
,BLUEFISH,19875498309we,1114119870906189,,3,5,,2,1,1,1,Y,1,1,,2,1114119870906016,89,5,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906016,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1420,,32,1806.9959219,19875498309we,,0,1114119870906016
,BLUEFISH,19875498309we,1114119870906189,,2,5,,2,1,1,1,Y,8,12,,1,1114119870906018,89,1,3,0,0,0,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906018,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1500,,8,1806.9959219,19875498309we,,0,1114119870906018
,BLUEFISH,19875498310wd,11143198710239283,,2,5,,2,1,9,1,Y,20,50,,2,1114319871023003,283,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114319871023,10,wd,,,1114319871023003,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1130,,20,9567.9270139,19875498310wd,,0,1114319871023003
,BLUEFISH,19875498309we,1114119870906189,0,3,5,,1,2,1,1,Y,10,30,,2.5,1114119870906019,89,5,3,0,10,0,,,,4,9,9,4,1,5,1987,1114119870906,09,we,,,1114119870906019,1,30,0,8,1,,,08MAR92:10:25,8,2,1,,,,8835250101,,1,88,2,1530,,53,1806.9959219,19875498309we,,0,1114119870906019
,WINTER FLOUNDER,19875498310we,11142198710117826,,3,5,,2,1,7,7,Y,5,10,,1.5,1114219871011002,826,1,3,0,0,0,,,,,9,9,4,1,5,1987,1114219871011,10,we,,,1114219871011002,,,,8,1,,,08MAR92:10:25,8,8,1,,,,8857042001,,1,88,8,1516,,8,4804.9378027,19875498310we,,0,1114219871011002
,BLUEFISH,19875498309we,111431987092011827,,2,5,,2,1,11,11,Y,5,10,,4,1114319870920004,827,2,3,0,0,0,,,,4,9,9,4,1,5,1987,1114319870920,09,we,,,1114319870920004,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8835250101,,1,88,8,1630,,15,4804.9378027,19875498309we,,0,1114319870920004
,AMERICAN EEL,19875498310wd,111441987101411607,,3,5,,2,1,11,3,Y,1,5,,4,1114419871014001,607,5,3,0,0,0,,,,4,9,9,4,1,5,1987,1114419871014,10,wd,,,1114419871014001,,,,8,9,,,08MAR92:10:25,8,8,1,,,,8741010101,,1,88,8,1330,,62,9567.9270139,19875498310wd,,0,1114419871014001
