prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,ATLANTIC MENHADEN,19874498307we,11143198707129297,,2,5,,2,1,9,9,Y,10,30,,1.5,1114319870712002,297,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870712,07,we,,,1114319870712002,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8747010401,,1,88,8,1510,,18,2394.8835375,19874498307we,,0,1114319870712002
SUMMER FLOUNDER,WINTER FLOUNDER,19874498307wd,11143198707099291,,2,5,,2,1,9,9,Y,2,30,,2,1114319870709013,291,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870709,07,wd,,,1114319870709013,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8857042001,8857030301,1,88,8,1450,,30,4768.8590019,19874498307wd,,0,1114319870709013
,BLUEFISH,19874498308wd,1114119870812164,,2,5,,3,0,1,1,Y,5,10,,3,1114119870812005,64,1,3,0,0,1,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812004,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1310,,6,4768.8590019,19874498308wd,,0,1114119870812004
,ATLANTIC MENHADEN,19874498307we,11143198707129297,,2,5,,2,1,9,9,Y,98,998,,1.5,1114319870712003,297,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870712,07,we,,,1114319870712003,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8747010401,,1,88,8,1520,,18,2394.8835375,19874498307we,,0,1114319870712003
,BLUEFISH,19874498307wd,11143198707167417,0,2,5,,1,1,7,7,Y,25,60,,2,1114319870716004,417,2,3,0,1,0,,,,4,9,9,4,1,4,1987,1114319870716,07,wd,,,1114319870716004,1,3,0,8,1,,,08MAR92:09:45,8,1,1,,,,8835250101,,1,88,8,1145,,16,12680.754072,19874498307wd,,0,1114319870716004
,BLUEFISH,19874498307wd,11143198707167440,0,2,5,,1,2,7,3,Y,3,5,,2,1114319870716011,440,5,3,0,2,0,,,,4,9,9,4,1,4,1987,1114319870716,07,wd,,,1114319870716011,1,5,0,8,1,,,08MAR92:09:45,8,2,1,,,,8835250101,,1,88,2,1410,,38,4768.8590019,19874498307wd,,0,1114319870716011
,BLUEFISH,19874498308wd,1114119870812164,,2,5,,3,0,1,1,Y,3,10,,1.5,1114119870812011,64,1,3,0,0,1,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812010,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1335,,9,4768.8590019,19874498308wd,,0,1114119870812010
,BLUEFISH,19874498308wd,1114119870812164,0,2,5,,1,3,1,1,Y,5,10,,2.5,1114119870812027,64,1,3,0,10,0,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812027,1,50,0,8,9,,,08MAR92:09:45,8,2,1,,,,8835250101,,1,88,2,1455,,11,4768.8590019,19874498308wd,,0,1114119870812027
,BLUEFISH,19874498308wd,1114119870812164,,2,5,,3,0,1,1,Y,10,20,,2.5,1114119870812028,64,1,3,0,0,1,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812027,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1455,,9,4768.8590019,19874498308wd,,0,1114119870812027
,BLUEFISH,19874498308we,1114319870815123,,4,5,,2,1,1,1,Y,20,50,,2,1114319870815002,23,1,3,0,0,0,,,,4,9,9,4,2,4,1987,1114319870815,08,we,,,1114319870815002,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1430,,8,6368.1751039,19874498308we,,0,1114319870815002
SUMMER FLOUNDER,TAUTOG,19874498307wd,11143198707099291,0,2,5,,2,1,9,3,Y,2,4,,2,1114319870709004,291,5,3,1,0,0,,,,4,9,9,4,1,4,1987,1114319870709,07,wd,,,1114319870709004,1,,,8,1,,,08MAR92:09:45,8,8,1,,,,8839010101,8857030301,1,88,8,1135,,27,4768.8590019,19874498307wd,,0,1114319870709004
,BLUEFISH,19874498308wd,11143198708119251,,2,5,,3,0,9,9,Y,7,60,,2,1114319870811018,251,4,3,0,0,1,,,,4,9,9,4,1,4,1987,1114319870811,08,wd,,,1114319870811014,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1335,,8,4768.8590019,19874498308wd,,0,1114319870811014
,BLUEFISH,19874498307wd,11143198707167440,0,2,5,,1,1,7,3,Y,3,3,,2,1114319870716007,440,5,3,0,1,0,,,,4,9,9,4,1,4,1987,1114319870716,07,wd,,,1114319870716007,1,1,0,8,1,,,08MAR92:09:45,8,1,1,,,,8835250101,,1,88,8,1345,,44,4768.8590019,19874498307wd,,0,1114319870716007
BLUEFISH,TAUTOG,19874498307we,111431987072511646,0,2,5,,2,1,11,5,O,8,20,,2,1114319870725006,646,5,3,1,0,0,,,,5,9,36,4,1,4,1987,1114319870725,07,we,,,1114319870725006,1,,,8,1,,,08MAR92:09:45,8,8,1,,,,8839010101,8835250101,1,88,8,1430,,33,3973.1539487,19874498307we,,0,1114319870725006
,SUMMER FLOUNDER,19874498307wd,11143198707099291,0,2,5,,1,1,9,3,Y,1,1,,3,1114319870709011,291,2,3,1,1,0,,,,4,9,9,4,1,4,1987,1114319870709,07,wd,,,1114319870709011,1,1,0,8,9,,,08MAR92:09:45,8,1,1,,,,8857030301,,1,88,8,1430,,20,4768.8590019,19874498307wd,,0,1114319870709011
,BLUEFISH,19874498308wd,1114119870812164,0,2,5,,1,2,1,1,Y,2,2,,2.5,1114119870812002,64,1,3,0,10,0,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812002,1,50,0,8,1,,,08MAR92:09:45,8,2,1,,,,8835250101,,1,88,2,1305,,65,4768.8590019,19874498308wd,,0,1114119870812002
,BLUEFISH,19874498308wd,1114119870812164,,2,5,,3,0,1,1,Y,4,5,,1.5,1114119870812013,64,1,3,0,0,1,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812010,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1335,,7,4768.8590019,19874498308wd,,0,1114119870812010
,BLUEFISH,19874498308wd,11143198708119250,,4,5,,2,1,9,9,Y,3,12,,0.5,1114319870811001,250,3,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870811,08,wd,,,1114319870811001,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1020,,66,12680.754072,19874498308wd,,0,1114319870811001
,WINTER FLOUNDER,19874498307wd,11143198707099291,,2,5,,2,1,9,9,Y,1,1,,2,1114319870709009,291,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870709,07,wd,,,1114319870709009,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8857042001,,1,88,8,1245,,30,4768.8590019,19874498307wd,,0,1114319870709009
,BLUEFISH,19874498308wd,1114119870812164,0,2,5,,2,1,1,1,Y,3,5,,2,1114119870812006,64,1,3,1,0,0,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812006,1,0,25,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1315,,10,4768.8590019,19874498308wd,,0,1114119870812006
,BLUEFISH,19874498308wd,1114119870812164,,2,5,,3,0,1,11,Y,1,2,,2.5,1114119870812003,64,1,3,0,0,1,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812002,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1305,,7,4768.8590019,19874498308wd,,0,1114119870812002
,BLUEFISH,19874498308wd,11143198708119254,,2,5,,2,1,9,9,Y,8,20,,1.5,1114319870811005,254,2,3,0,0,0,,,,4,9,9,4,2,4,1987,1114319870811,08,wd,,,1114319870811005,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1120,,67,4768.8590019,19874498308wd,,0,1114319870811005
,BLUEFISH,19874498308wd,1114119870812164,0,2,5,,1,2,1,1,Y,1,10,,1,1114119870812008,64,1,3,0,6,0,,,,4,9,9,4,2,4,1987,1114119870812,08,wd,,,1114119870812008,1,6,0,8,9,,,08MAR92:09:45,8,2,1,,,,8835250101,,1,88,2,1320,,50,4768.8590019,19874498308wd,,0,1114119870812008
,BLUEFISH,19874498308wd,11143198708119254,0,4,5,,2,1,9,9,Y,4,12,,2.5,1114319870811008,254,5,3,1,0,0,,,,4,9,9,4,1,4,1987,1114319870811,08,wd,,,1114319870811008,1,0,10,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1140,,76,4768.8590019,19874498308wd,,0,1114319870811008
,BLUEFISH,19874498307wd,11143198707167440,,2,5,,2,1,7,3,Y,3,20,,2,1114319870716009,440,5,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870716,07,wd,,,1114319870716009,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1355,,31,4768.8590019,19874498307wd,,0,1114319870716009
,BLUEFISH,19874498308wd,11143198708119251,,2,5,,3,0,9,9,Y,7,60,,2,1114319870811017,251,4,3,0,0,1,,,,4,9,9,4,1,4,1987,1114319870811,08,wd,,,1114319870811014,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1330,,67,4768.8590019,19874498308wd,,0,1114319870811014
,BLUEFISH,19874498308wd,1114119870812164,0,2,5,,1,2,1,1,Y,9,20,,3,1114119870812004,64,1,3,0,10,0,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812004,1,30,0,8,1,,,08MAR92:09:45,8,2,1,,,,8835250101,,1,88,2,1310,,39,4768.8590019,19874498308wd,,0,1114119870812004
,BLUEFISH,19874498308wd,11143198708119251,,2,5,,3,0,9,9,Y,2,40,,2,1114319870811015,251,4,3,0,0,1,,,,4,9,9,4,1,4,1987,1114319870811,08,wd,,,1114319870811014,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1320,,13,4768.8590019,19874498308wd,,0,1114319870811014
,SUMMER FLOUNDER,19874498307wd,11143198707167417,0,2,5,,1,1,7,3,Y,6,6,,2,1114319870716001,417,5,3,1,3,0,,,,4,9,9,4,1,4,1987,1114319870716,07,wd,,,1114319870716001,1,3,0,8,9,,,08MAR92:09:45,8,2,1,,,,8857030301,,1,88,1,1115,,32,12680.754072,19874498307wd,,0,1114319870716001
,BLUEFISH,19874498308we,1114319870815123,0,4,5,,1,1,1,1,Y,20,50,,2,1114319870815001,23,1,3,0,1,0,,,,4,9,9,4,2,4,1987,1114319870815,08,we,,,1114319870815001,1,8,0,8,9,,,08MAR92:09:45,8,1,1,,,,8835250101,,1,88,8,1425,,25,6368.1751039,19874498308we,,0,1114319870815001
,BLUEFISH,19874498308wd,11143198708119251,0,2,5,,1,1,9,9,Y,1,12,,2,1114319870811019,251,4,3,0,1,0,,,,4,9,9,4,1,4,1987,1114319870811,08,wd,,,1114319870811019,1,8,0,8,1,,,08MAR92:09:45,8,1,1,,,,8835250101,,1,88,8,1340,,76,4768.8590019,19874498308wd,,0,1114319870811019
,BLUEFISH,19874498307we,11143198707129297,,2,5,,2,1,9,9,Y,1,1,,4,1114319870712013,297,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870712,07,we,,,1114319870712013,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1940,,19,2394.8835375,19874498307we,,0,1114319870712013
,BLUEFISH,19874498308we,11143198708239297,0,2,5,,2,1,9,9,Y,3,3,,1,1114319870823002,297,2,3,1,0,0,,,,4,9,9,4,1,4,1987,1114319870823,08,we,,,1114319870823002,1,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1520,,21,2394.8835375,19874498308we,,0,1114319870823002
,BLUEFISH,19874498308wd,1114119870812164,,2,5,,3,0,1,1,Y,5,10,,2,1114119870812024,64,1,3,0,0,1,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812021,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1440,,9,4768.8590019,19874498308wd,,0,1114119870812021
,BLUEFISH,19874498308we,11143198708239297,,2,5,,2,1,9,9,Y,25,100,,2,1114319870823010,297,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870823,08,we,,,1114319870823010,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1800,,28,2394.8835375,19874498308we,,0,1114319870823010
,BLUEFISH,19874498307we,11143198707129297,,2,5,,2,1,9,9,Y,0,12,,0.5,1114319870712008,297,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870712,07,we,,,1114319870712008,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1915,,13,2394.8835375,19874498307we,,0,1114319870712008
,SUMMER FLOUNDER,19874498307wd,111411987072111617,,2,5,,2,1,11,11,Y,3,10,,1.5,1114119870721003,617,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114119870721,07,wd,,,1114119870721003,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8857030301,,1,88,8,1146,,12,12680.754072,19874498307wd,,0,1114119870721003
,SUMMER FLOUNDER,19874498307wd,11143198707167417,0,2,5,,1,1,7,3,Y,1,1,,2,1114319870716002,417,5,3,1,2,0,,,,4,9,9,4,1,4,1987,1114319870716,07,wd,,,1114319870716002,1,,,8,9,,,08MAR92:09:45,8,2,1,,,,8857030301,,1,88,1,1125,,33,12680.754072,19874498307wd,,0,1114319870716002
,BLUEFISH,19874498308wd,1114119870812164,0,2,5,,1,1,1,1,Y,20,40,,4.5,1114119870812020,64,1,3,0,1,0,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812020,1,1,0,8,1,,,08MAR92:09:45,8,1,1,,,,8835250101,,1,88,8,1435,,49,4768.8590019,19874498308wd,,0,1114119870812020
SUMMER FLOUNDER,BLUEFISH,19874498308we,11143198708239297,,2,5,,2,1,9,9,Y,1,3,,1,1114319870823003,297,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870823,08,we,,,1114319870823003,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,8857030301,1,88,8,1525,,21,2394.8835375,19874498308we,,0,1114319870823003
,BLUEFISH,19874498307we,11143198707129297,,2,5,,2,1,9,9,Y,3,3,,4,1114319870712011,297,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870712,07,we,,,1114319870712011,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1930,,16,2394.8835375,19874498307we,,0,1114319870712011
,SUMMER FLOUNDER,19874498307wd,111411987072111617,,2,5,,2,1,11,11,Y,5,20,,1.5,1114119870721002,617,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114119870721,07,wd,,,1114119870721002,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8857030301,,1,88,8,1140,,17,12680.754072,19874498307wd,,0,1114119870721002
,BLUEFISH,19874498307wd,11143198707099291,,2,5,,2,1,9,1,Y,5,10,,2,1114319870709005,291,5,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870709,07,wd,,,1114319870709005,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1150,,38,4768.8590019,19874498307wd,,0,1114319870709005
,BLUEFISH,19874498308wd,11143198708119254,0,4,5,,2,1,9,9,Y,50,75,,5,1114319870811007,254,5,3,1,0,0,,,,4,9,9,4,1,4,1987,1114319870811,08,wd,,,1114319870811007,1,0,30,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1135,,42,4768.8590019,19874498308wd,,0,1114319870811007
,BLUEFISH,19874498308wd,11143198708119251,0,2,5,,1,1,9,31,O,1,1,,1,1114319870811011,251,4,3,0,1,0,,,,,9,17,4,1,4,1987,1114319870811,08,wd,,,1114319870811011,1,2,0,8,1,,,08MAR92:09:45,8,1,1,,,,8835250101,,1,88,8,1255,,8,7911.6210359,19874498308wd,,0,1114319870811011
,BLUEFISH,19874498307wd,11143198707167440,,2,5,,3,0,7,5,Y,1,35,,2,1114319870716006,440,5,3,0,0,1,,,,4,9,9,4,1,4,1987,1114319870716,07,wd,,,1114319870716005,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1340,,30,4768.8590019,19874498307wd,,0,1114319870716005
TAUTOG,SUMMER FLOUNDER,19874498307we,111431987072511646,,2,5,,2,1,11,11,Y,1,2,,3,1114319870725005,646,5,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870725,07,we,,,1114319870725005,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8857030301,8839010101,1,88,8,1310,,52,2394.8835375,19874498307we,,0,1114319870725005
,ATLANTIC MENHADEN,19874498307we,11143198707129297,,2,5,,2,1,9,9,Y,12,12,,1,1114319870712001,297,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870712,07,we,,,1114319870712001,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8747010401,,1,88,8,1500,,21,2394.8835375,19874498307we,,0,1114319870712001
,BLUEFISH,19874498307wd,11143198707099287,,2,5,,2,1,9,3,Y,10,70,,3,1114319870709003,287,5,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870709,07,wd,,,1114319870709003,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1100,,75,12680.754072,19874498307wd,,0,1114319870709003
,BLUEFISH,19874498307we,11143198707129297,,2,5,,2,1,9,1,Y,30,50,,1,1114319870712016,297,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870712,07,we,,,1114319870712016,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1950,,59,2394.8835375,19874498307we,,0,1114319870712016
,BLUEFISH,19874498307wd,11143198707167440,0,2,5,,1,2,7,5,Y,1,35,,2,1114319870716005,440,5,3,1,1,0,,,,4,9,9,4,1,4,1987,1114319870716,07,wd,,,1114319870716005,1,30,0,8,1,,,08MAR92:09:45,8,2,1,,,,8835250101,,1,88,2,1335,,25,4768.8590019,19874498307wd,,0,1114319870716005
BLUEFISH,SUMMER FLOUNDER,19874498307we,111431987072511646,,2,5,,2,1,11,13,O,3,3,,2,1114319870725008,646,5,3,0,0,0,,,,4,9,25,4,1,4,1987,1114319870725,07,we,,,1114319870725008,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8857030301,8835250101,1,88,8,1505,,55,3973.1539487,19874498307we,,0,1114319870725008
,BLUEFISH,19874498308wd,1114119870812164,,2,5,,3,0,1,1,Y,8,10,,2,1114119870812022,64,1,3,0,0,1,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812021,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1440,,9,4768.8590019,19874498308wd,,0,1114119870812021
,BLUEFISH,19874498307we,11143198707129297,0,2,5,,2,1,9,9,Y,20,35,,2,1114319870712004,297,2,3,1,0,0,,,,4,9,9,4,1,4,1987,1114319870712,07,we,,,1114319870712004,1,0,3,8,1,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1525,,17,2394.8835375,19874498307we,,0,1114319870712004
,TAUTOG,19874498307wd,11143198707099291,0,2,5,,1,1,9,3,Y,2,5,,4,1114319870709006,291,2,3,0,1,0,,,,4,9,9,4,1,4,1987,1114319870709,07,wd,,,1114319870709006,1,1,0,8,9,,,08MAR92:09:45,8,1,1,,,,8839010101,,1,88,8,1210,,60,4768.8590019,19874498307wd,,0,1114319870709006
,SUMMER FLOUNDER,19874498307wd,111411987072111617,,2,5,,2,1,11,11,Y,3,10,,1.5,1114119870721001,617,2,3,0,0,0,,,,4,9,9,4,1,4,1987,1114119870721,07,wd,,,1114119870721001,,,,8,9,,,08MAR92:09:45,8,8,1,,,,8857030301,,1,88,8,1120,,14,12680.754072,19874498307wd,,0,1114119870721001
,BLUEFISH,19874498308wd,1114119870812164,0,2,5,,2,1,1,1,Y,3,15,,2,1114119870812007,64,1,3,1,0,0,,,,4,9,9,4,1,4,1987,1114119870812,08,wd,,,1114119870812007,1,0,20,8,9,,,08MAR92:09:45,8,8,1,,,,8835250101,,1,88,8,1315,,8,4768.8590019,19874498308wd,,0,1114119870812007
,SUMMER FLOUNDER,19874498307we,111431987072511646,,2,5,,2,1,11,11,Y,10,40,,5,1114319870725002,646,5,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870725,07,we,,,1114319870725002,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8857030301,,1,88,8,1145,,22,2394.8835375,19874498307we,,0,1114319870725002
,BLUEFISH,19874498307wd,11143198707167440,0,2,5,,1,1,7,3,Y,3,3,,2,1114319870716008,440,5,3,0,1,0,,,,4,9,9,4,1,4,1987,1114319870716,07,wd,,,1114319870716008,1,1,0,8,1,,,08MAR92:09:45,8,1,1,,,,8835250101,,1,88,8,1350,,63,4768.8590019,19874498307wd,,0,1114319870716008
,SUMMER FLOUNDER,19874498307we,111431987072511646,,2,5,,2,1,11,3,Y,5,20,,2,1114319870725009,646,5,3,0,0,0,,,,4,9,9,4,1,4,1987,1114319870725,07,we,,,1114319870725009,,,,8,1,,,08MAR92:09:45,8,8,1,,,,8857030301,,1,88,8,1545,,38,2394.8835375,19874498307we,,0,1114319870725009
,BLUEFISH,19874498308wd,11143198708119250,0,4,5,,1,1,9,9,Y,98,60,,2,1114319870811003,250,3,3,0,10,0,,,,4,9,9,4,1,4,1987,1114319870811,08,wd,,,1114319870811003,1,24,0,8,1,,,08MAR92:09:45,8,1,1,,,,8835250101,,1,88,8,1050,,71,12680.754072,19874498308wd,,0,1114319870811003
