prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,BLUEFISH,19864498308wd,10716198608259250,0,5,5,,1,1,9,9,Y,4,20,,2,1071619860825007,250,3,3,0,4,0,,,,4,9,9,4,1,4,1986,1071619860825,08,wd,,,1071619860825007,1,4,0,8,1,,,08MAR92:16:10,8,1,1,,,,8835250101,,1,8,8,1800,,15,12960.85037,19864498308wd,,0,1071619860825007
,BLUEFISH,19864498307we,10716198607061112,,2,5,,2,1,1,1,Y,3,5,,1,1071619860706002,112,3,3,0,0,0,,,,4,9,9,4,1,4,1986,1071619860706,07,we,,,1071619860706002,,,,8,1,,,08MAR92:16:10,8,8,1,,,,8835250101,,1,8,8,1525,,19,8828.3013404,19864498307we,,0,1071619860706002
,BLUEFISH,19864498308wd,10716198608299235,,2,5,,2,1,9,9,Y,30,100,,3,1071619860829007,235,5,3,0,0,0,,,,4,9,9,4,1,4,1986,1071619860829,08,wd,,,1071619860829007,,,,8,2,,,08MAR92:16:10,8,8,1,,,,8835250101,,1,8,8,1755,,78,12960.85037,19864498308wd,,0,1071619860829007
,BLUEFISH,19864498308wd,10716198608299235,,2,5,,2,1,9,9,Y,60,125,,6,1071619860829002,235,5,3,0,0,0,,,,4,9,9,4,1,4,1986,1071619860829,08,wd,,,1071619860829002,,,,8,1,,,08MAR92:16:10,8,8,1,,,,8835250101,,1,8,8,1625,,27,12960.85037,19864498308wd,,0,1071619860829002
,BLUEFISH,19864498308wd,10716198608259250,0,5,5,,1,1,9,9,Y,2,3,,2,1071619860825013,250,3,3,0,10,0,,,,4,9,9,4,1,4,1986,1071619860825,08,wd,,,1071619860825013,1,10,0,8,1,,,08MAR92:16:10,8,1,1,,,,8835250101,,1,8,8,1930,,12,12960.85037,19864498308wd,,0,1071619860825013
,,19864498308we,10070198608169905,0,2,5,,1,1,9,87,O,0,1,,4,1007019860816002,905,5,3,0,1,0,,,,5,9,36,4,1,4,1986,1007019860816,08,we,,,1007019860816002,1,1,0,8,9,,,08MAR92:16:10,8,1,1,,,,,,1,8,8,1445,,15,23050.459261,19864498308we,,0,1007019860816002
,BLUEFISH,19864498308wd,10716198608259250,0,5,5,,1,1,9,9,Y,1,10,,1.5,1071619860825008,250,3,3,0,3,0,,,,4,9,9,4,1,4,1986,1071619860825,08,wd,,,1071619860825008,1,3,0,8,1,,,08MAR92:16:10,8,1,1,,,,8835250101,,1,8,8,1820,,15,12960.85037,19864498308wd,,0,1071619860825008
,BLUEFISH,19864498307we,10716198607061112,,2,5,,2,1,1,1,Y,15,40,,4,1071619860706006,112,5,3,0,0,0,,,,4,9,9,4,2,4,1986,1071619860706,07,we,,,1071619860706006,,,,8,2,,,08MAR92:16:10,8,8,1,,,,8835250101,,1,8,8,1650,,65,8828.3013404,19864498307we,,0,1071619860706006
,BLUEFISH,19864498307we,10716198607061112,,2,5,,2,1,1,1,Y,0,0,,1,1071619860706003,112,3,3,0,0,0,,,,4,9,9,4,1,4,1986,1071619860706,07,we,,,1071619860706003,,,,8,1,,,08MAR92:16:10,8,8,1,,,,8835250101,,1,8,8,1535,,20,8828.3013404,19864498307we,,0,1071619860706003
,BLUEFISH,19864498308wd,10716198608299235,0,2,5,,1,1,9,9,Y,60,125,,4,1071619860829001,235,5,3,0,10,0,,,,4,9,9,4,1,4,1986,1071619860829,08,wd,,,1071619860829001,1,10,0,8,1,,,08MAR92:16:10,8,1,1,,,,8835250101,,1,8,8,1610,,59,12960.85037,19864498308wd,,0,1071619860829001
,BLUEFISH,19864498307wd,10716198607239250,0,2,5,,1,1,9,9,Y,55,100,,5,1071619860723005,250,3,3,0,2,0,,,,4,9,9,4,1,4,1986,1071619860723,07,wd,,,1071619860723005,1,2,0,8,1,,,08MAR92:16:10,8,1,1,,,,8835250101,,1,8,8,2150,,25,12960.85037,19864498307wd,,0,1071619860723005
,BLUEFISH,19864498308wd,10716198608259250,,5,5,,2,1,9,9,Y,10,20,,2.5,1071619860825006,250,3,3,0,0,0,,,,4,9,9,4,1,4,1986,1071619860825,08,wd,,,1071619860825006,,,,8,1,,,08MAR92:16:10,8,8,1,,,,8835250101,,1,8,8,1745,,71,12960.85037,19864498308wd,,0,1071619860825006
,,19864498308we,10070198608169405,,2,5,,2,1,9,87,O,0,1,,2,1007019860816004,405,5,3,0,0,0,,,,5,9,36,4,1,4,1986,1007019860816,08,we,,,1007019860816004,,,,8,9,,,08MAR92:16:10,8,8,1,,,,,,1,8,8,1500,,42,11575.709624,19864498308we,,0,1007019860816004
,BLUEFISH,19864498308wd,10716198608299235,0,2,5,,1,1,9,9,Y,15,50,,3,1071619860829003,235,5,3,0,1,0,,,,4,9,9,4,1,4,1986,1071619860829,08,wd,,,1071619860829003,1,1,0,8,2,,,08MAR92:16:10,8,1,1,,,,8835250101,,1,8,8,1700,,13,12960.85037,19864498308wd,,0,1071619860829003
,BLUEFISH,19864498307wd,10716198607239250,,2,5,,2,1,9,9,Y,55,200,,8,1071619860723006,250,3,3,0,0,0,,,,4,9,9,4,1,4,1986,1071619860723,07,wd,,,1071619860723006,,,,8,1,,,08MAR92:16:10,8,8,1,,,,8835250101,,1,8,8,2200,,40,12960.85037,19864498307wd,,0,1071619860723006
SCUP,SMOOTH DOGFISH,19864498308we,10070198608169405,0,2,5,,1,1,9,17,O,2,2,,8,1007019860816005,405,1,3,1,20,0,,,,4,9,25,4,1,4,1986,1007019860816,08,we,,,1007019860816005,1,25,0,8,2,,,08MAR92:16:10,8,1,1,,,,8708020401,8835430101,1,8,8,1625,,27,11575.709624,19864498308we,,0,1007019860816005
,,19864498308we,10070198608169405,0,2,5,,2,1,9,9,O,0,0,,0.5,1007019860816001,405,1,3,1,0,0,,,,4,9,44,4,1,4,1986,1007019860816,08,we,,,1007019860816001,1,,,8,1,,,08MAR92:16:10,8,8,1,,,,,,1,8,8,1410,,26,11575.709624,19864498308we,,0,1007019860816001
,BLUEFISH,19864498308wd,10716198608299235,,2,5,,2,1,9,9,Y,1,7,,7,1071619860829008,235,5,3,0,0,0,,,,4,9,9,4,1,4,1986,1071619860829,08,wd,,,1071619860829008,,,,8,1,,,08MAR92:16:10,8,8,1,,,,8835250101,,1,8,8,1830,,28,12960.85037,19864498308wd,,0,1071619860829008
,BLUEFISH,19864498307wd,10716198607239250,,2,5,,2,1,9,9,Y,15,75,,4,1071619860723002,250,3,3,0,0,0,,,,4,9,9,4,1,4,1986,1071619860723,07,wd,,,1071619860723002,,,,8,1,,,08MAR92:16:10,8,8,1,,,,8835250101,,1,8,8,2045,,24,12960.85037,19864498307wd,,0,1071619860723002
,SCUP,19864498307wd,10716198607239250,0,2,5,,2,1,9,9,Y,4,100,,6,1071619860723007,250,3,3,1,0,0,,,,4,9,9,4,1,4,1986,1071619860723,07,wd,,,1071619860723007,1,0,100,8,1,,,08MAR92:16:10,8,8,1,,,,8835430101,,1,8,8,2220,,45,12960.85037,19864498307wd,,0,1071619860723007
,BLUEFISH,19864498307we,10716198607061112,,2,5,,2,1,1,1,Y,4,10,,1,1071619860706004,112,3,3,0,0,0,,,,4,9,9,4,1,4,1986,1071619860706,07,we,,,1071619860706004,,,,8,1,,,08MAR92:16:10,8,8,1,,,,8835250101,,1,8,8,1545,,19,8828.3013404,19864498307we,,0,1071619860706004
,BLUEFISH,19864498308wd,10716198608299235,,2,5,,2,1,9,9,Y,10,15,,3,1071619860829004,235,5,3,0,0,0,,,,4,9,9,4,1,4,1986,1071619860829,08,wd,,,1071619860829004,,,,8,2,,,08MAR92:16:10,8,8,1,,,,8835250101,,1,8,8,1710,,16,12960.85037,19864498308wd,,0,1071619860829004
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,1,1,11,13,Y,0,0,,6,1063919860827013,663,6,6,0,1,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827013,1,1,0,8,1,,,08MAR92:16:10,1,1,1,,,,8835250101,,1,8,8,1140,,74,1169.7320364,19864498608wd,,0,1063919860827013
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,2,1,11,5,O,0,0,,6,1063919860827015,663,6,6,1,0,0,,,,7,9,22,4,1,4,1986,1063919860827,08,wd,,,1063919860827015,1,0,7,8,1,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1147,,44,1325.680773,19864498608wd,,0,1063919860827015
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,2,1,11,11,Y,1,1,,6,1063919860827010,663,6,6,1,0,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827010,1,0,4,8,1,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1132,,56,1169.7320364,19864498608wd,,0,1063919860827010
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,2,1,11,3,Y,0,0,,6,1063919860827016,663,6,6,1,0,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827016,1,0,1,8,1,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1150,,63,1169.7320364,19864498608wd,,0,1063919860827016
,BLUEFISH,19864498608wd,106391986082711663,,1,1,,3,0,11,9,Y,0,0,,6,1063919860827008,663,6,6,0,0,1,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827008,,,,8,1,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1125,,20,1169.7320364,19864498608wd,,0,1063919860827007
,BLUEFISH,19864498608wd,106391986082711663,,1,1,,2,1,11,11,Y,4,16,,6,1063919860827004,663,6,6,0,0,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827004,,,,8,1,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1050,,48,1169.7320364,19864498608wd,,0,1063919860827004
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,2,1,11,11,Y,1,1,,6,1063919860827014,663,6,6,1,0,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827014,1,0,3,8,1,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1143,,30,1169.7320364,19864498608wd,,0,1063919860827014
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,1,1,11,15,O,1,10,,6,1063919860827002,663,6,6,0,3,0,,,,4,9,25,4,1,4,1986,1063919860827,08,wd,,,1063919860827002,1,3,0,8,1,,,08MAR92:16:10,1,1,1,,,,8835250101,,1,8,8,1035,,41,1325.680773,19864498608wd,,0,1063919860827002
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,1,1,11,11,Y,0,0,,6,1063919860827005,663,6,6,0,1,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827005,1,1,0,8,1,,,08MAR92:16:10,1,1,1,,,,8835250101,,1,8,8,1100,,11,1169.7320364,19864498608wd,,0,1063919860827005
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,1,2,11,9,Y,0,0,,6,1063919860827007,663,6,6,0,2,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827007,1,2,0,8,1,,,08MAR92:16:10,1,2,1,,,,8835250101,,1,8,2,1120,,44,1169.7320364,19864498608wd,,0,1063919860827007
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,2,1,11,395,O,0,0,,6,1063919860827011,663,6,6,1,0,0,,,,7,9,48,4,1,4,1986,1063919860827,08,wd,,,1063919860827011,1,0,4,8,1,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1135,,55,1325.680773,19864498608wd,,0,1063919860827011
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,1,1,11,13,Y,0,0,,6,1063919860827012,663,6,6,0,2,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827012,1,2,0,8,1,,,08MAR92:16:10,1,1,1,,,,8835250101,,1,8,8,1137,,45,1169.7320364,19864498608wd,,0,1063919860827012
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,2,1,11,3,Y,8,30,,6,1063919860827006,663,6,6,1,0,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827006,1,0,3,8,1,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1115,,70,1169.7320364,19864498608wd,,0,1063919860827006
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,2,1,11,9,Y,0,2,,6,1063919860827003,663,6,6,1,0,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827003,1,0,3,8,1,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1040,,44,1169.7320364,19864498608wd,,0,1063919860827003
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,1,1,11,9,Y,1,1,,6,1063919860827009,663,6,6,0,4,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827009,1,4,0,8,1,,,08MAR92:16:10,1,1,1,,,,8835250101,,1,8,8,1130,,29,1169.7320364,19864498608wd,,0,1063919860827009
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,2,1,11,11,Y,4,20,,6,1063919860827001,663,6,6,1,0,0,,,,4,9,9,4,2,4,1986,1063919860827,08,wd,,,1063919860827001,1,0,1,8,9,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1030,,25,1169.7320364,19864498608wd,,0,1063919860827001
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,2,1,11,3,Y,10,50,,6,1063919860827020,663,6,6,2,0,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827020,1,0,3,8,1,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1200,,54,1169.7320364,19864498608wd,,0,1063919860827020
,,19864498608wd,106391986082711663,,1,1,,2,1,11,3,Y,1,3,,6,1063919860827018,663,6,6,0,0,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827018,,,,8,1,,,08MAR92:16:10,1,8,1,,,,,,1,8,8,1153,,29,1169.7320364,19864498608wd,,0,1063919860827018
,BLUEFISH,19864498608wd,106391986082711663,0,1,1,,2,1,11,3,Y,0,0,,6,1063919860827017,663,6,6,1,0,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827017,1,0,3,8,1,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1151,,40,1169.7320364,19864498608wd,,0,1063919860827017
,BLUEFISH,19864498608wd,106391986082711663,,1,1,,2,1,11,9,Y,0,12,,6,1063919860827019,663,6,6,0,0,0,,,,4,9,9,4,1,4,1986,1063919860827,08,wd,,,1063919860827019,,,,8,1,,,08MAR92:16:10,1,8,1,,,,8835250101,,1,8,8,1155,,15,1169.7320364,19864498608wd,,0,1063919860827019
,BLUEFISH,19864498608we,106391986080911663,0,1,2,,2,1,11,11,Y,0,0,,5.5,1063919860809011,663,6,6,1,0,0,,,,4,9,9,4,1,4,1986,1063919860809,08,we,,,1063919860809011,1,0,3,8,1,,,08MAR92:16:10,2,8,1,,,,8835250101,,1,8,8,1112,,56,901.86909191,19864498608we,,0,1063919860809011
,BLUEFISH,19864498608we,106391986080911663,0,1,2,,1,1,11,7,Y,2,7,,5.5,1063919860809002,663,6,6,0,2,0,,,,4,9,9,4,1,4,1986,1063919860809,08,we,,,1063919860809002,1,2,0,8,1,,,08MAR92:16:10,2,1,1,,,,8835250101,,1,8,8,1040,,27,901.86909191,19864498608we,,0,1063919860809002
,,19864498608we,106391986080911663,0,1,2,,1,2,11,11,Y,0,1,,5.5,1063919860809009,663,6,6,0,6,0,,,,4,9,9,4,1,4,1986,1063919860809,08,we,,,1063919860809009,1,6,0,8,1,,,08MAR92:16:10,2,2,1,,,,,,1,8,2,1100,,20,901.86909191,19864498608we,,0,1063919860809009
,BLUEFISH,19864498608we,106391986080911663,,1,2,,2,1,11,27,O,0,0,,5.5,1063919860809020,663,6,6,0,0,0,,,,5,9,36,4,1,4,1986,1063919860809,08,we,,,1063919860809020,,,,8,1,,,08MAR92:16:10,2,8,1,,,,8835250101,,1,8,8,1140,,30,920.07120782,19864498608we,,0,1063919860809020
,BLUEFISH,19864498608we,106391986080911663,0,1,2,,2,1,11,1,Y,2,6,,6.5,1063919860809014,663,6,6,2,0,0,,,,4,9,9,4,1,4,1986,1063919860809,08,we,,,1063919860809014,1,0,1,8,9,,,08MAR92:16:10,2,8,1,,,,8835250101,,1,8,8,1120,,29,901.86909191,19864498608we,,0,1063919860809014
,BLUEFISH,19864498608we,106391986080911663,0,1,2,,2,1,11,3,Y,0,0,,5.5,1063919860809004,663,6,6,1,0,0,,,,4,9,9,4,1,4,1986,1063919860809,08,we,,,1063919860809004,1,0,1,8,1,,,08MAR92:16:10,2,8,1,,,,8835250101,,1,8,8,1047,,26,901.86909191,19864498608we,,0,1063919860809004
,BLUEFISH,19864498608we,106391986080911663,0,1,2,,1,1,11,27,O,0,0,,5.5,1063919860809019,663,6,6,0,2,0,,,,5,9,36,4,1,4,1986,1063919860809,08,we,,,1063919860809019,1,2,0,8,1,,,08MAR92:16:10,2,1,1,,,,8835250101,,1,8,8,1136,,36,920.07120782,19864498608we,,0,1063919860809019
,BLUEFISH,19864498608we,106391986080911663,0,1,2,,1,1,11,3,Y,0,0,,5.5,1063919860809003,663,6,6,0,1,0,,,,4,9,9,4,1,4,1986,1063919860809,08,we,,,1063919860809003,1,1,0,8,1,,,08MAR92:16:10,2,1,1,,,,8835250101,,1,8,8,1045,,54,901.86909191,19864498608we,,0,1063919860809003
,BLUEFISH,19864498608we,106391986080911663,,1,2,,2,1,11,13,Y,0,1,,5.5,1063919860809010,663,6,6,0,0,0,,,,4,9,9,4,1,4,1986,1063919860809,08,we,,,1063919860809010,,,,8,1,,,08MAR92:16:10,2,8,1,,,,8835250101,,1,8,8,1105,,22,901.86909191,19864498608we,,0,1063919860809010
,BLUEFISH,19864498608we,106391986080911663,0,1,2,,1,1,11,27,O,0,0,,5.5,1063919860809017,663,6,6,0,2,0,,,,5,9,36,4,1,4,1986,1063919860809,08,we,,,1063919860809017,1,1,0,8,1,,,08MAR92:16:10,2,1,1,,,,8835250101,,1,8,8,1130,,28,920.07120782,19864498608we,,0,1063919860809017
,WINTER FLOUNDER,19864498608we,106391986080911663,,1,2,,2,1,11,13,O,0,0,,5.5,1063919860809013,663,6,6,0,0,0,,,,4,9,25,4,1,4,1986,1063919860809,08,we,,,1063919860809013,,,,8,1,,,08MAR92:16:10,2,8,1,,,,8857042001,,1,8,8,1118,,71,920.07120782,19864498608we,,0,1063919860809013
