prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,,198716128301we,100011987013186128,0,1,1,,2,1,86,86,Y,6,30,,4,1000119870131016,128,1,3,2,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131016,1,0,1,8,1,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,,,1,88,8,1530,,15,79320.309907,198716128301we,,0,1000119870131016
,,198716128301we,1062919870124111929,,1,1,,2,1,111,53,O,0,1,,2.5,1062919870124013,929,2,3,0,0,0,,,,3,12,53,6,1,1,1987,1062919870124,01,we,,,1062919870124013,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1340,,55,61303.367831,198716128301we,,0,1062919870124013
,,198716128301we,100011987013186128,,1,1,,2,1,86,86,Y,7,40,,3.5,1000119870131019,128,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131019,,,,8,1,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,,,1,88,8,1600,,39,79320.309907,198716128301we,,0,1000119870131019
,BERMUDA CHUB,198716128301we,1062919870124111929,0,1,1,,2,1,111,111,Y,16,150,,3,1062919870124014,929,2,3,1,0,0,,,,6,12,12,6,1,1,1987,1062919870124,01,we,,,1062919870124014,1,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835510102,,1,88,8,1350,,35,79320.309907,198716128301we,,0,1062919870124014
,,198716128301we,1062919870124111929,,1,1,,2,1,111,85,Y,5,5,,4,1062919870124007,929,2,3,0,0,0,,,,6,12,12,6,1,1,1987,1062919870124,01,we,,,1062919870124007,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1230,,46,79320.309907,198716128301we,,0,1062919870124007
,,198716128302wd,1062919870203111929,,1,1,,2,1,111,111,Y,4,10,,2,1062919870203013,929,2,3,0,0,0,,,,6,12,12,6,1,1,1987,1062919870203,02,wd,,,1062919870203013,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1330,,40,90133.951586,198716128302wd,,0,1062919870203013
,BLUEFISH,198716128302wd,1062919870203111929,,1,1,,2,1,111,111,Y,10,10,,4,1062919870203008,929,2,3,0,0,0,,,,6,12,12,6,1,1,1987,1062919870203,02,wd,,,1062919870203008,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835250101,,1,88,8,1225,,49,90133.951586,198716128302wd,,0,1062919870203008
,,198716128301we,100011987013186128,,1,1,,2,1,86,86,Y,1,1,,3.5,1000119870131002,128,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131002,,,,8,9,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,,,1,88,8,1200,,56,79320.309907,198716128301we,,0,1000119870131002
,BLUEFISH,198716128302wd,1062919870203111929,,1,1,,2,1,111,27,O,10,10,,4,1062919870203010,929,2,3,0,0,0,,,,5,12,36,6,1,1,1987,1062919870203,02,wd,,,1062919870203010,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835250101,,1,88,8,1235,,29,69259.163623,198716128302wd,,0,1062919870203010
,GREAT BARRACUDA,198716128301we,100011987013186128,,1,1,,2,1,86,86,Y,1,1,,1.5,1000119870131009,128,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131009,,,,8,1,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,8837010104,,1,88,8,1335,,99,79320.309907,198716128301we,,0,1000119870131009
,,198716128301we,1062919870124111929,,1,1,,2,1,111,111,Y,24,100,,2,1062919870124010,929,2,3,0,0,0,,,,6,12,12,6,1,1,1987,1062919870124,01,we,,,1062919870124010,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1305,,59,79320.309907,198716128301we,,0,1062919870124010
,,198716128301we,1062919870124111929,,1,1,,2,1,111,81,O,2,2,,1.5,1062919870124019,929,2,3,0,0,0,,,,,12,8,6,1,1,1987,1062919870124,01,we,,,1062919870124019,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1430,,57,61303.367831,198716128301we,,0,1062919870124019
,,198716128301we,1062919870124111929,,1,1,,2,1,111,111,Y,5,25,,2,1062919870124018,929,2,3,0,0,0,,,,6,12,12,6,1,1,1987,1062919870124,01,we,,,1062919870124018,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1420,,63,79320.309907,198716128301we,,0,1062919870124018
,,198716128301we,100011987013186128,0,1,1,,2,1,86,86,Y,8,52,,4,1000119870131003,128,1,3,2,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131003,1,0,6,8,1,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,,,1,88,8,1230,,10,79320.309907,198716128301we,,0,1000119870131003
,SPANISH MACKEREL,198716128301we,100011987013186128,0,1,1,,2,1,86,86,Y,15,100,,3,1000119870131011,128,1,3,1,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131011,1,0,10,8,1,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,8850030502,,1,88,8,1405,,99,79320.309907,198716128301we,,0,1000119870131011
,SOUTHERN KINGFISH,198716128301we,105421987011135163,0,1,1,,1,1,35,35,Y,60,350,,3,1054219870111014,163,1,3,0,2,0,,,,6,12,12,6,1,1,1987,1054219870111,01,we,,,1054219870111014,1,1,0,8,1,,,08MAR92:08:53,1,1,1,,,,8835440601,,1,88,8,1645,,19,141883.25296,198716128301we,,0,1054219870111014
,SOUTHERN KINGFISH,198716128301we,105421987011135163,,1,1,,2,1,35,35,Y,15,100,,3,1054219870111013,163,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1054219870111,01,we,,,1054219870111013,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835440601,,1,88,8,1640,,19,141883.25296,198716128301we,,0,1054219870111013
SHEEPSHEAD,SPOTFIN MOJARRA,198716128301we,1062919870124111929,,1,1,,2,1,111,163,O,50,60,,3,1062919870124001,929,2,3,0,0,0,,,,,12,26,6,1,1,1987,1062919870124,01,we,,,1062919870124001,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835390101,8835430301,1,88,8,1110,,69,61303.367831,198716128301we,,0,1062919870124001
GULF KINGFISH,BLUEFISH,198716128301we,1062919870124111929,,1,1,,2,1,111,61,Y,2,2,,3,1062919870124011,929,2,3,0,0,0,,,,6,12,12,6,1,1,1987,1062919870124,01,we,,,1062919870124011,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835250101,8835440602,1,88,8,1315,,29,79320.309907,198716128301we,,0,1062919870124011
,,198716128302wd,1062919870203111929,0,1,1,,1,1,111,111,Y,13,100,,4,1062919870203016,929,2,3,0,1,0,,,,6,12,12,6,1,1,1987,1062919870203,02,wd,,,1062919870203016,1,1,0,8,1,,,08MAR92:08:53,1,1,1,,,,,,1,88,8,1420,,30,90133.951586,198716128302wd,,0,1062919870203016
SPANISH MACKEREL,BLUEFISH,198716128301we,1062919870124111929,,1,1,,2,1,111,177,O,0,2,,2,1062919870124017,929,2,3,0,0,0,,,,,12,18,6,1,1,1987,1062919870124,01,we,,,1062919870124017,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835250101,8850030502,1,88,8,1410,,67,61303.367831,198716128301we,,0,1062919870124017
,,198716128302wd,1062919870203111929,,1,1,,2,1,111,95,O,1,7,,4,1062919870203015,929,2,3,0,0,0,,,,,12,39,6,1,1,1987,1062919870203,02,wd,,,1062919870203015,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1400,,27,69259.163623,198716128302wd,,0,1062919870203015
,,198716128301we,105421987011135163,,1,1,,2,1,35,35,Y,25,150,,1.5,1054219870111009,163,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1054219870111,01,we,,,1054219870111009,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1505,,29,141883.25296,198716128301we,,0,1054219870111009
,,198716128301we,1062919870124111929,0,1,1,,1,1,111,93,Y,16,104,,2,1062919870124015,929,2,3,0,2,0,,,,6,12,12,6,2,1,1987,1062919870124,01,we,,,1062919870124015,1,1,0,8,1,,,08MAR92:08:53,1,1,1,,,,,,1,88,8,1355,,45,79320.309907,198716128301we,,0,1062919870124015
SPOTTAIL PINFISH,GAG,198716128301we,1062919870124111929,0,1,1,,2,1,111,111,Y,50,300,,6,1062919870124016,929,2,3,3,0,0,,,,6,12,12,6,1,1,1987,1062919870124,01,we,,,1062919870124016,1,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835020501,8835430401,1,88,8,1405,,32,79320.309907,198716128301we,,0,1062919870124016
,SOUTHERN KINGFISH,198716128302we,1054219870207109172,,1,1,,3,0,109,1,O,0,10,,5,1054219870207001,172,1,3,0,0,1,,,,7,12,12,6,2,1,1987,1054219870207,02,we,,,1054219870207003,,,,8,9,,,08MAR92:08:53,1,8,1,,,,8835440601,,1,88,8,1430,,38,61303.367831,198716128302we,,0,1054219870207003
,SOUTHERN KINGFISH,198716128302we,1054219870207109172,0,1,1,,1,3,109,1,O,0,10,,5,1054219870207003,172,1,3,0,7,0,,,,7,12,12,6,2,1,1987,1054219870207,02,we,,,1054219870207003,1,7,0,8,9,,,08MAR92:08:53,1,2,1,,,,8835440601,,1,88,2,1440,,15,61303.367831,198716128302we,,0,1054219870207003
,,198716128301we,100011987013186128,,1,1,,2,1,86,86,Y,15,100,,3,1000119870131012,128,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131012,,,,8,1,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,,,1,88,8,1410,,12,79320.309907,198716128301we,,0,1000119870131012
RED DRUM,SOUTHERN KINGFISH,198716128301we,105421987011135163,,1,1,,2,1,35,127,Y,10,70,,7,1054219870111002,163,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1054219870111,01,we,,,1054219870111002,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835440601,8835440901,1,88,8,1315,,41,141883.25296,198716128301we,,0,1054219870111002
,,198716128301we,100011987013186128,0,1,1,,2,1,86,86,Y,8,52,,4,1000119870131006,128,1,3,2,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131006,1,0,4,8,9,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,,,1,88,8,1245,,13,79320.309907,198716128301we,,0,1000119870131006
,SOUTHERN KINGFISH,198716128301we,105421987011135163,,1,1,,2,1,35,127,Y,0,6,,2.5,1054219870111012,163,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1054219870111,01,we,,,1054219870111012,,,,8,9,,,08MAR92:08:53,1,8,1,,,,8835440601,,1,88,8,1630,,98,141883.25296,198716128301we,,0,1054219870111012
SPOTFIN MOJARRA,BLUEFISH,198716128301we,1062919870124111929,0,1,1,,2,1,111,111,Y,4,20,,2,1062919870124004,929,2,3,1,0,0,,,,6,12,12,6,1,1,1987,1062919870124,01,we,,,1062919870124004,1,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835250101,8835390101,1,88,8,1155,,34,79320.309907,198716128301we,,0,1062919870124004
,,198716128301we,105421987011135163,,1,1,,2,1,35,35,Y,55,350,,7,1054219870111006,163,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1054219870111,01,we,,,1054219870111006,,,,8,9,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1445,,98,141883.25296,198716128301we,,0,1054219870111006
,SPANISH MACKEREL,198716128302wd,1062919870203111929,,1,1,,2,1,111,111,Y,1,52,,5,1062919870203005,929,2,3,0,0,0,,,,6,12,12,6,1,1,1987,1062919870203,02,wd,,,1062919870203005,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8850030502,,1,88,8,1125,,65,90133.951586,198716128302wd,,0,1062919870203005
,,198716128302wd,1062919870203111929,0,1,1,,2,1,111,109,O,3,24,,3,1062919870203006,929,2,3,1,0,0,,,,,12,18,6,1,1,1987,1062919870203,02,wd,,,1062919870203006,1,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1200,,63,69259.163623,198716128302wd,,0,1062919870203006
,,198716128301we,1062919870124111929,0,1,1,,2,1,111,111,Y,7,40,,2,1062919870124021,929,2,3,1,0,0,,,,6,12,12,6,1,1,1987,1062919870124,01,we,,,1062919870124021,1,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1445,,75,79320.309907,198716128301we,,0,1062919870124021
,,198716128301we,100011987013186128,0,1,1,,2,1,86,86,Y,8,52,,5,1000119870131007,128,1,3,3,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131007,1,0,12,8,1,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,,,1,88,8,1315,,49,79320.309907,198716128301we,,0,1000119870131007
,BLUEFISH,198716128301we,1062919870124111929,,1,1,,2,1,111,29,O,1,1,,4.5,1062919870124005,929,2,3,0,0,0,,,,5,12,34,6,1,1,1987,1062919870124,01,we,,,1062919870124005,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835250101,,1,88,8,1210,,44,61303.367831,198716128301we,,0,1062919870124005
,,198716128301we,100011987013186128,,1,1,,2,1,86,86,Y,7,40,,3.5,1000119870131020,128,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131020,,,,8,1,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,,,1,88,8,1605,,9,79320.309907,198716128301we,,0,1000119870131020
,,198716128301we,105421987011135163,,1,1,,2,1,35,35,Y,25,150,,1.5,1054219870111008,163,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1054219870111,01,we,,,1054219870111008,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1500,,40,141883.25296,198716128301we,,0,1054219870111008
,,198716128301we,100011987013186128,,1,1,,2,1,86,86,Y,0,0,,2,1000119870131015,128,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131015,,,,8,1,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,,,1,88,8,1500,,5,79320.309907,198716128301we,,0,1000119870131015
,,198716128302wd,1062919870203111929,0,1,1,,2,1,111,95,O,1,7,,4,1062919870203014,929,2,3,1,0,0,,,,,12,39,6,1,1,1987,1062919870203,02,wd,,,1062919870203014,1,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1355,,27,69259.163623,198716128302wd,,0,1062919870203014
,,198716128301we,100011987013186128,0,1,1,,2,1,86,86,Y,8,52,,4,1000119870131005,128,1,3,1,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131005,1,0,4,8,9,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,,,1,88,8,1240,,44,79320.309907,198716128301we,,0,1000119870131005
,,198716128301we,1062919870124111929,0,1,1,,2,1,111,85,Y,4,4,,4,1062919870124006,929,2,3,1,0,0,,,,6,12,12,6,1,1,1987,1062919870124,01,we,,,1062919870124006,1,,,8,9,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1225,,16,79320.309907,198716128301we,,0,1062919870124006
,,198716128301we,1062919870124111929,,1,1,,2,1,111,93,O,0,1,,4.5,1062919870124008,929,2,3,0,0,0,,,,5,12,36,6,1,1,1987,1062919870124,01,we,,,1062919870124008,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1250,,65,61303.367831,198716128301we,,0,1062919870124008
,,198716128301we,100011987013186128,0,1,1,,2,1,86,86,Y,4,25,,2,1000119870131013,128,1,3,1,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131013,1,0,3,8,1,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,,,1,88,8,1430,,24,79320.309907,198716128301we,,0,1000119870131013
,,198716128301we,100011987013186128,0,1,1,,2,1,86,86,Y,6,30,,4,1000119870131017,128,1,3,2,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131017,1,0,6,8,9,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,,,1,88,8,1535,,16,79320.309907,198716128301we,,0,1000119870131017
,SOUTHERN KINGFISH,198716128301we,105421987011135163,,1,1,,2,1,35,35,Y,30,180,,2,1054219870111007,163,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1054219870111,01,we,,,1054219870111007,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835440601,,1,88,8,1455,,60,141883.25296,198716128301we,,0,1054219870111007
,,198716128301we,100011987013186128,0,1,1,,2,1,86,998,O,7,30,,4,1000119870131001,128,1,3,1,0,0,,,,,12,99,6,1,1,1987,1000119870131,01,we,,,1000119870131001,1,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1130,,60,61303.367831,198716128301we,,0,1000119870131001
MUTTON SNAPPER,GAG,198716128302wd,1062919870203111929,,1,1,,2,1,111,111,Y,16,100,,2,1062919870203018,929,2,3,0,0,0,,,,6,12,12,6,1,1,1987,1062919870203,02,wd,,,1062919870203018,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835020501,8835360103,1,88,8,1440,,30,90133.951586,198716128302wd,,0,1062919870203018
,,198716128301we,1062919870124111929,,1,1,,2,1,111,111,Y,24,100,,2,1062919870124009,929,2,3,0,0,0,,,,6,12,12,6,1,1,1987,1062919870124,01,we,,,1062919870124009,,,,8,9,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1300,,56,79320.309907,198716128301we,,0,1062919870124009
,BLUEFISH,198716128302wd,1062919870203111929,,1,1,,2,1,111,111,Y,8,52,,2,1062919870203020,929,2,3,0,0,0,,,,6,12,12,6,1,1,1987,1062919870203,02,wd,,,1062919870203020,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835250101,,1,88,8,1500,,30,90133.951586,198716128302wd,,0,1062919870203020
,SOUTHERN KINGFISH,198716128301we,105421987011135163,,1,1,,2,1,35,127,Y,98,998,,3,1054219870111010,163,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1054219870111,01,we,,,1054219870111010,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835440601,,1,88,8,1615,,57,141883.25296,198716128301we,,0,1054219870111010
,,198716128302wd,1062919870203111929,,1,1,,2,1,111,61,Y,32,112,,4.5,1062919870203017,929,2,3,0,0,0,,,,6,12,12,6,1,1,1987,1062919870203,02,wd,,,1062919870203017,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1425,,34,90133.951586,198716128302wd,,0,1062919870203017
,,198716128301we,105421987011135163,,1,1,,2,1,35,117,Y,4,12,,3,1054219870111004,163,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1054219870111,01,we,,,1054219870111004,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1350,,26,141883.25296,198716128301we,,0,1054219870111004
,,198716128301we,1062919870124111929,,1,1,,2,1,111,49,O,0,1,,3,1062919870124012,929,2,3,0,0,0,,,,,12,21,6,1,1,1987,1062919870124,01,we,,,1062919870124012,,,,8,1,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1325,,63,61303.367831,198716128301we,,0,1062919870124012
,BLUEFISH,198716128302wd,1062919870203111929,,1,1,,2,1,111,67,O,3,15,,1,1062919870203001,929,2,3,0,0,0,,,,5,12,36,6,1,1,1987,1062919870203,02,wd,,,1062919870203001,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835250101,,1,88,8,1020,,66,69259.163623,198716128302wd,,0,1062919870203001
SPANISH MACKEREL,GULF KINGFISH,198716128302wd,1062919870203111929,0,1,1,,2,1,111,109,O,6,24,,3,1062919870203007,929,2,3,3,0,0,,,,,12,18,6,1,1,1987,1062919870203,02,wd,,,1062919870203007,1,0,2,8,1,,,08MAR92:08:53,1,8,1,,,,8835440602,8850030502,1,88,8,1210,,68,69259.163623,198716128302wd,,0,1062919870203007
,,198716128301we,100011987013186128,0,1,1,,2,1,86,17,O,1,1,,4,1000119870131004,128,1,3,1,0,0,,,,5,12,34,6,1,1,1987,1000119870131,01,we,,,1000119870131004,1,0,4,8,9,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1235,,20,61303.367831,198716128301we,,0,1000119870131004
RED DRUM,SOUTHERN KINGFISH,198716128301we,105421987011135163,,1,1,,2,1,35,127,Y,10,70,,7,1054219870111001,163,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1054219870111,01,we,,,1054219870111001,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835440601,8835440901,1,88,8,1310,,41,141883.25296,198716128301we,,0,1054219870111001
,SOUTHERN KINGFISH,198716128301we,105421987011135163,,1,1,,2,1,35,3,O,98,998,,3,1054219870111011,163,1,3,0,0,0,,,,5,12,42,6,1,1,1987,1054219870111,01,we,,,1054219870111011,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835440601,,1,88,8,1620,,61,107332.07988,198716128301we,,0,1054219870111011
SPANISH MACKEREL,BLUEFISH,198716128302wd,1062919870203111929,,1,1,,2,1,111,83,O,14,14,,3,1062919870203003,929,2,3,0,0,0,,,,5,12,36,6,1,1,1987,1062919870203,02,wd,,,1062919870203003,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835250101,8850030502,1,88,8,1045,,54,69259.163623,198716128302wd,,0,1062919870203003
,SPANISH MACKEREL,198716128301we,100011987013186128,0,1,1,,2,1,86,86,Y,15,100,,3,1000119870131010,128,1,3,1,0,0,,,,6,12,12,6,1,1,1987,1000119870131,01,we,,,1000119870131010,1,0,15,8,1,,MIAMI-DADE,08MAR92:08:53,1,8,1,,,,8850030502,,1,88,8,1400,,99,79320.309907,198716128301we,,0,1000119870131010
,RED DRUM,198716128302wd,1062919870203111929,0,1,1,,2,1,111,111,Y,2,2,,3,1062919870203011,929,2,3,1,0,0,,,,6,12,12,6,1,1,1987,1062919870203,02,wd,,,1062919870203011,1,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835440901,,1,88,8,1255,,32,90133.951586,198716128302wd,,0,1062919870203011
,BLUEFISH,198716128301we,1062919870124111929,,1,1,,2,1,111,3,O,2,2,,3,1062919870124003,929,2,3,0,0,0,,,,4,12,9,6,1,1,1987,1062919870124,01,we,,,1062919870124003,,,,8,1,,,08MAR92:08:53,1,8,1,,,,8835250101,,1,88,8,1140,,65,61303.367831,198716128301we,,0,1062919870124003
,,198716128301we,105421987011135163,,1,1,,2,1,35,35,Y,55,350,,4,1054219870111005,163,1,3,0,0,0,,,,6,12,12,6,1,1,1987,1054219870111,01,we,,,1054219870111005,,,,8,9,,,08MAR92:08:53,1,8,1,,,,,,1,88,8,1440,,57,141883.25296,198716128301we,,0,1054219870111005
